"id","Code","Name","global_id","Is net object","Operating company","Object type","Area","District","Address","Public phone","Seats amount","Presence of privileges","Longitude in WGS-84","Latitude in WGS-84","Geodata","Centroid"
17404,"00510224",Плов Центр,"2797901790",нет,"",кафе,Северо-Западный административный округ,район Строгино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, улица Маршала Катукова, дом 17, корпус 1",PublicPhone:(929) 584-14-84,"48",нет,"37.4079590000000000","55.8080830000000000","type:Point
coordinates:37.407959,55.808083","{type=Point, coordinates=[37.407959, 55.808083]}"
17405,"00510233",ПИЦЦА РОЛЛЫ БУРГЕРЫ ВКУСНО HOUSE,"2797901791",нет,"",заготовочный цех,Западный административный округ,район Солнцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, улица Юлиана Семёнова, дом 8, корпус 2",PublicPhone:нет телефона,"0",нет,"37.3926340000000000","55.6438560000000000","type:Point
coordinates:37.392634,55.643856","{type=Point, coordinates=[37.392634, 55.643856]}"
17406,"00510238",ШАШЛЫК НА УГЛЯХ и ПЛОВ ЦЕНТР узбекская восточная кухня,"2797901793",нет,"",предприятие быстрого обслуживания,Западный административный округ,район Тропарёво-Никулино,"город Москва, улица Покрышкина, дом 4",PublicPhone:нет телефона,"10",нет,"37.4814960000000000","55.6650810000000000","type:Point
coordinates:37.481496,55.665081","{type=Point, coordinates=[37.481496, 55.665081]}"
17407,"00510244",Братья Караваевы,"2797901795",да,Братья Караваевы,кафе,Западный административный округ,район Солнцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, улица Юлиана Семёнова, дом 8, корпус 2",PublicPhone:нет телефона,"45",нет,"37.3926340000000000","55.6438560000000000","type:Point
coordinates:37.392634,55.643856","{type=Point, coordinates=[37.392634, 55.643856]}"
17408,"00510245",Combo,"2797901796",нет,"",кафетерий,Северо-Восточный административный округ,Ярославский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ярославский, Ярославское шоссе, дом 54",PublicPhone:(964) 626-23-32,"0",нет,"37.7048890000000000","55.8655310000000000","type:Point
coordinates:37.704889,55.865531","{type=Point, coordinates=[37.704889, 55.865531]}"
17409,"00510268",Порта Росса,"2797901799",нет,"",ресторан,Центральный административный округ,Красносельский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Каланчёвский тупик, дом 9, строение 2",PublicPhone:(926) 907-92-13,"45",нет,"37.6489770000000000","55.7706280000000000","type:Point
coordinates:37.648977,55.770628","{type=Point, coordinates=[37.648977, 55.770628]}"
17410,"00510269",Одуван,"2797901800",нет,"",ресторан,Центральный административный округ,район Арбат,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Гоголевский бульвар, дом 31, строение 1",PublicPhone:нет телефона,"25",нет,"37.5998040000000000","55.7506260000000000","type:Point
coordinates:37.599804,55.750626","{type=Point, coordinates=[37.599804, 55.750626]}"
17411,"00510289",Пекарня Хлебница,"2797901804",да,Хлебница пекарня,кафетерий,Центральный административный округ,район Замоскворечье,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Пятницкий переулок, дом 8, строение 1",PublicPhone:(985) 287-48-23,"10",нет,"37.6297540000000000","55.7428940000000000","type:Point
coordinates:37.629754,55.742894","{type=Point, coordinates=[37.629754, 55.742894]}"
17412,"00510306",Буханка,"2797901805",да,Буханка,кафе,Западный административный округ,район Солнцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, Производственная улица, дом 8, корпус 1",PublicPhone:нет телефона,"8",нет,"37.3855080000000000","55.6458167255788540","type:Point
coordinates:37.385508,55.645816726","{type=Point, coordinates=[37.385508, 55.645816726]}"
17413,"00510323",PIMS,"2797901806",нет,"",кафе,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкая улица, дом 31, строение 3",PublicPhone:(916) 974-44-26,"6",нет,"37.6286850000000000","55.7405780000000000","type:Point
coordinates:37.628685,55.740578","{type=Point, coordinates=[37.628685, 55.740578]}"
17414,"00510325",Cofe Loft,"2797901808",нет,"",предприятие быстрого обслуживания,Северный административный округ,район Западное Дегунино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Западное Дегунино, Дегунинская улица, дом 1, корпус 2",PublicPhone:(985) 225-25-35,"0",нет,"37.5400930000000000","55.8633330000000000","type:Point
coordinates:37.540093,55.863333","{type=Point, coordinates=[37.540093, 55.863333]}"
17415,"00510331",Цех,"2797901810",нет,"",кафе,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Прокшинский проспект, дом 7",PublicPhone:(962) 955-79-89,"30",нет,"37.4310100000000000","55.5920110000000000","type:Point
coordinates:37.43101,55.592011","{type=Point, coordinates=[37.43101, 55.592011]}"
17416,"00510348",Второй этаж,"2797901813",нет,"",бар,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 23, строение 2",PublicPhone:нет телефона,"32",нет,"37.6472170000000000","55.7605500000000000","type:Point
coordinates:37.647217,55.76055","{type=Point, coordinates=[37.647217, 55.76055]}"
17417,"00510352",Полдень,"2797901814",нет,"",кафе,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 23, строение 2",PublicPhone:нет телефона,"32",нет,"37.6472170000000000","55.7605500000000000","type:Point
coordinates:37.647217,55.76055","{type=Point, coordinates=[37.647217, 55.76055]}"
17418,"00510361",Шаурма,"2797901816",нет,"",предприятие быстрого обслуживания,Юго-Восточный административный округ,район Текстильщики,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, Саратовская улица, дом 14/1",PublicPhone:нет телефона,"0",нет,"37.7383720000000000","55.7150220000000000","type:Point
coordinates:37.738372,55.715022","{type=Point, coordinates=[37.738372, 55.715022]}"
17419,"00510367",Однажды в Ташкенте,"2797901817",нет,"",ресторан,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, Шарикоподшипниковская улица, дом 11, строение 7",PublicPhone:(909) 942-70-00,"40",нет,"37.6761960000000000","55.7193840000000000","type:Point
coordinates:37.676196,55.719384","{type=Point, coordinates=[37.676196, 55.719384]}"
17420,"00510369",Кондитерский заготовочный цех,"2797901820",нет,"",заготовочный цех,Северо-Восточный административный округ,район Южное Медведково,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Медведково, проезд Дежнёва, дом 13",PublicPhone:нет телефона,"0",нет,"37.6410180000000000","55.8706520000000000","type:Point
coordinates:37.641018,55.870652","{type=Point, coordinates=[37.641018, 55.870652]}"
17421,"00510388",Пекарня Золотой Тандыр,"2797901824",нет,"",предприятие быстрого обслуживания,Южный административный округ,Нагорный район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагорный, Чонгарский бульвар, дом 3",PublicPhone:(977) 302-70-00,"0",нет,"37.6173660000000000","55.6528570000000000","type:Point
coordinates:37.617366,55.652857","{type=Point, coordinates=[37.617366, 55.652857]}"
17422,"00510399",Olive,"2797901829",нет,"",ресторан,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, Шарикоподшипниковская улица, дом 11, строение 7",PublicPhone:(967) 261-76-88,"48",нет,"37.6761960000000000","55.7193840000000000","type:Point
coordinates:37.676196,55.719384","{type=Point, coordinates=[37.676196, 55.719384]}"
17423,"00510340",Бар Wines Cocktails,"2797901832",нет,"",бар,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Сиреневый бульвар, дом 31",PublicPhone:(499) 705-77-17,"9",нет,"37.8004600000000000","55.8037620000000000","type:Point
coordinates:37.80046,55.803762","{type=Point, coordinates=[37.80046, 55.803762]}"
17424,"00510405",Pho Ten,"2797901834",нет,"",кафе,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, Шарикоподшипниковская улица, дом 11, строение 7",PublicPhone:нет телефона,"12",нет,"37.6761960000000000","55.7193840000000000","type:Point
coordinates:37.676196,55.719384","{type=Point, coordinates=[37.676196, 55.719384]}"
17425,"00510407",Сайзен,"2797901837",нет,"",кафе,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, посёлок Коммунарка, улица Александры Монаховой, дом 96, корпус 2",PublicPhone:нет телефона,"30",нет,"37.4858380000000000","55.5415280000000000","type:Point
coordinates:37.485838,55.541528","{type=Point, coordinates=[37.485838, 55.541528]}"
17426,"00510411",Кофейня Начни с кофе,"2797901843",нет,"",кафетерий,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, Волгоградский проспект, дом 32, корпус 2",PublicPhone:(916) 444-20-08,"4",нет,"37.6899050000000000","55.7238810000000000","type:Point
coordinates:37.689905,55.723881","{type=Point, coordinates=[37.689905, 55.723881]}"
17427,"00510412",NATIMAKI,"2797901845",нет,"",кафе,Западный административный округ,район Солнцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, Производственная улица, дом 12, корпус 1",PublicPhone:нет телефона,"19",нет,"37.3887800000000000","55.6442270000000000","type:Point
coordinates:37.38878,55.644227","{type=Point, coordinates=[37.38878, 55.644227]}"
17428,"00510413",French Bakery,"2797901847",да,French Bakery,кафе,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Прокшинский проспект, дом 9",PublicPhone:нет телефона,"10",нет,"37.4282000000000000","55.5913890000000000","type:Point
coordinates:37.4282,55.591389","{type=Point, coordinates=[37.4282, 55.591389]}"
17429,"00510438",Rich man coctail&lounge bar,"2797901851",нет,"",бар,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Прокшинский проспект, дом 10",PublicPhone:(938) 877-79-85,"10",нет,"37.4275340000000000","55.5923780000000000","type:Point
coordinates:37.427534,55.592378","{type=Point, coordinates=[37.427534, 55.592378]}"
17430,"00510447",Sense Bar,"2797901854",нет,"",бар,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, 3-я Хорошёвская улица, дом 23А",PublicPhone:(993) 360-80-96,"6",нет,"37.4982760000000000","55.7866420000000000","type:Point
coordinates:37.498276,55.786642","{type=Point, coordinates=[37.498276, 55.786642]}"
17431,"00510450",Winners,"2797901856",да,Winners,кафе,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, Шелепихинская набережная, дом 40, корпус 3",PublicPhone:нет телефона,"35",нет,"37.5029560000000000","55.7681520000000000","type:Point
coordinates:37.502956,55.768152","{type=Point, coordinates=[37.502956, 55.768152]}"
17432,"00510455",Утро в Сердце,"2797901860",нет,"",кафе,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, Шелепихинская набережная, дом 34, корпус 3",PublicPhone:(903) 147-84-81,"38",нет,"37.5150300000000000","55.7632850000000000","type:Point
coordinates:37.51503,55.763285","{type=Point, coordinates=[37.51503, 55.763285]}"
17433,"00510457",Coffee,"2797901862",нет,"",кафетерий,Северо-Восточный административный округ,район Северный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северный, Челобитьевское шоссе, дом 12, корпус 2",PublicPhone:нет телефона,"0",нет,"37.5488690000000000","55.9136210000000000","type:Point
coordinates:37.548869,55.913621","{type=Point, coordinates=[37.548869, 55.913621]}"
17434,"00510461",Кафе №М1 8,"2797901864",нет,"",кафе,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, улица Трофимова, дом 36, строение 2",PublicPhone:нет телефона,"10",нет,"37.6874790000000000","55.7046810000000000","type:Point
coordinates:37.687479,55.704681","{type=Point, coordinates=[37.687479, 55.704681]}"
17435,"00510462",Кафе №М2 20 23 24,"2797901867",нет,"",кафе,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, улица Трофимова, дом 36, строение 2",PublicPhone:нет телефона,"10",нет,"37.6874790000000000","55.7046810000000000","type:Point
coordinates:37.687479,55.704681","{type=Point, coordinates=[37.687479, 55.704681]}"
17436,"00510463",Кафе №5 К,"2797901869",нет,"",кафе,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, улица Трофимова, дом 36, строение 2",PublicPhone:нет телефона,"10",нет,"37.6874790000000000","55.7046810000000000","type:Point
coordinates:37.687479,55.704681","{type=Point, coordinates=[37.687479, 55.704681]}"
17437,"00510314",НАМ PIZZA КОФЕЙНЯ,"2797901871",нет,"",кафе,Западный административный округ,Можайский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, Можайское шоссе, дом 22",PublicPhone:(966) 099-14-54,"16",нет,"37.4260070000000000","55.7208240000000000","type:Point
coordinates:37.426007,55.720824","{type=Point, coordinates=[37.426007, 55.720824]}"
17438,"00510475",Кофейня,"2797901877",нет,"",кафетерий,Западный административный округ,район Солнцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, Производственная улица, дом 10, корпус 1",PublicPhone:нет телефона,"12",нет,"37.3858700000000000","55.6447040000000000","type:Point
coordinates:37.38587,55.644704","{type=Point, coordinates=[37.38587, 55.644704]}"
17439,"00510479",Буханка,"2797901880",да,Буханка,кафе,Западный административный округ,район Кунцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, улица Академика Павлова, дом 10",PublicPhone:(989) 573-99-02,"1",нет,"37.3971530000000000","55.7410590000000000","type:Point
coordinates:37.397153,55.741059","{type=Point, coordinates=[37.397153, 55.741059]}"
17440,"00510503",Долина,"2797901886",нет,"",кафе,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Вольная улица, дом 35, строение 22",PublicPhone:нет телефона,"16",нет,"37.7362130000000000","55.7784060000000000","type:Point
coordinates:37.736213,55.778406","{type=Point, coordinates=[37.736213, 55.778406]}"
17441,"00510506",Буханка,"2797901889",да,Буханка,кафе,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, посёлок Коммунарка, улица Александры Монаховой, дом 85, корпус 1",PublicPhone:нет телефона,"8",нет,"37.4900110000000000","55.5504070000000000","type:Point
coordinates:37.490011,55.550407","{type=Point, coordinates=[37.490011, 55.550407]}"
17442,"00510508",Кафе Ургут,"2797901892",нет,"",кафе,Западный административный округ,район Очаково-Матвеевское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, улица Наташи Ковшовой, дом 8, корпус 1",PublicPhone:(999) 808-95-91,"20",нет,"37.4488660000000100","55.6813797358193410","type:Point
coordinates:37.448866,55.681379736","{type=Point, coordinates=[37.448866, 55.681379736]}"
17443,"00510513",ТОРТ - БЕРИ Кондитерская и кофейня,"2797901895",нет,"",кафетерий,Южный административный округ,район Москворечье-Сабурово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Москворечье-Сабурово, 1-й Котляковский переулок, дом 2А, корпус 3",PublicPhone:(928) 966-91-19,"12",нет,"37.6298520000000000","55.6499970000000000","type:Point
coordinates:37.629852,55.649997","{type=Point, coordinates=[37.629852, 55.649997]}"
17444,"00510533",BISTRO TROMPETTE,"2797901901",нет,"",ресторан,Центральный административный округ,Мещанский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Трубная улица, дом 26, корпус 1",PublicPhone:нет телефона,"30",нет,"37.6255850000000000","55.7707350000000000","type:Point
coordinates:37.625585,55.770735","{type=Point, coordinates=[37.625585, 55.770735]}"
17445,"00510540",Чайхана «Чавандоз»,"2797901903",нет,"",кафе,Южный административный округ,район Царицыно,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Кавказский бульвар, дом 52Б, строение 3",PublicPhone:нет телефона,"12",нет,"37.6451690000000000","55.6313920000000000","type:Point
coordinates:37.645169,55.631392","{type=Point, coordinates=[37.645169, 55.631392]}"
17446,"00510541",Кофейня Royal forest,"2797901906",нет,"",кафе,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Кирпичная улица, дом 32, корпус 24",PublicPhone:нет телефона,"0",нет,"37.7337200000000000","55.7780400000000000","type:Point
coordinates:37.73372,55.77804","{type=Point, coordinates=[37.73372, 55.77804]}"
17447,"00510551",Чан Фо азиатское бистро,"2797901911",нет,"",закусочная,Северо-Западный административный округ,район Покровское-Стрешнево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, Чкаловский бульвар, дом 9, корпус 2",PublicPhone:(906) 783-08-06,"25",нет,"37.4239990000000000","55.8144070000000000","type:Point
coordinates:37.423999,55.814407","{type=Point, coordinates=[37.423999, 55.814407]}"
17448,"00510558",Плов Центр,"2797901914",нет,"",кафе,Северный административный округ,район Коптево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коптево, Михалковская улица, дом 13",PublicPhone:(980) 007-51-16,"40",нет,"37.5281090000000000","55.8390620000000000","type:Point
coordinates:37.528109,55.839062","{type=Point, coordinates=[37.528109, 55.839062]}"
17449,"00510573",Кофе Stellas,"2797901917",нет,"",кафетерий,Северо-Западный административный округ,район Щукино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Бирюзова, дом 10, корпус 1",PublicPhone:(985) 458-25-96,"3",нет,"37.4955360000000000","55.7928220000000000","type:Point
coordinates:37.495536,55.792822","{type=Point, coordinates=[37.495536, 55.792822]}"
17450,"00510580",Кафе «Зверски Вкусно»,"2797901920",нет,"",кафе,Троицкий административный округ,район Троицк,"Российская Федерация, город Москва, внутригородская территория городской округ Троицк, Нововатутинский проспект, дом 13",PublicPhone:нет телефона,"15",нет,"37.3479160000000000","55.5202630000000000","type:Point
coordinates:37.347916,55.520263","{type=Point, coordinates=[37.347916, 55.520263]}"
17451,"00510616",Coffee,"2797901926",да,Coffee Moose,кафе,Западный административный округ,район Кунцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, Партизанская улица, дом 26",PublicPhone:(926) 141-85-25,"6",нет,"37.4126400000000000","55.7365130000000000","type:Point
coordinates:37.41264,55.736513","{type=Point, coordinates=[37.41264, 55.736513]}"
17452,"00510622",КРОШКИ ПЕКАРНЯ,"2797901929",нет,"",кафетерий,Западный административный округ,Можайский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, территория инновационного центра ""Сколково"", улица Зворыкина, дом 1, корпус 1",PublicPhone:(903) 001-62-16,"4",нет,"37.3515810000000000","55.6937790000000000","type:Point
coordinates:37.351581,55.693779","{type=Point, coordinates=[37.351581, 55.693779]}"
17570,"00553896",Дринкит Кофе,"2799028367",нет,"",кафетерий,Восточный административный округ,район Гольяново,"город Москва, Амурская улица, дом 1А, корпус 2",PublicPhone:(980) 970-01-34,"14",нет,"37.7588230000000000","55.8079770000000000","type:Point
coordinates:37.758823,55.807977","{type=Point, coordinates=[37.758823, 55.807977]}"
17453,"00510632",Кофейня Корица,"2797901932",нет,"",кафе,Юго-Восточный административный округ,район Марьино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, Донецкая улица, дом 34, корпус 3",PublicPhone:(964) 587-13-33,"8",нет,"37.7026160000000000","55.6439170000000000","type:Point
coordinates:37.702616,55.643917","{type=Point, coordinates=[37.702616, 55.643917]}"
17454,"00510643",Веселая черепашка ( закрытая),"2797901933",нет,"",столовая,Центральный административный округ,район Якиманка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Донская улица, дом 13",PublicPhone:(915) 481-94-44,"44",нет,"37.6084280000000000","55.7241140000000000","type:Point
coordinates:37.608428,55.724114","{type=Point, coordinates=[37.608428, 55.724114]}"
17455,"00510649",Даниил Coffee,"2797901934",нет,"",кафетерий,Северо-Восточный административный округ,Останкинский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, проспект Мира, дом 105, строение 1",PublicPhone:(915) 239-80-82,"2",нет,"37.6374700000000000","55.8151400000000000","type:Point
coordinates:37.63747,55.81514","{type=Point, coordinates=[37.63747, 55.81514]}"
17456,"00510653",Food lab,"2797901935",нет,"",кафе,Северо-Восточный административный округ,Алексеевский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, 1-я Мытищинская улица, дом 3, строение 1",PublicPhone:нет телефона,"28",нет,"37.6411530000000000","55.7968810000000000","type:Point
coordinates:37.641153,55.796881","{type=Point, coordinates=[37.641153, 55.796881]}"
17457,"00510656",GOODSON bar,"2797901938",нет,"",бар,Зеленоградский административный округ,район Савёлки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савелки, город Зеленоград, корпус 315",PublicPhone:(499) 740-97-58,"30",нет,"37.2167650000000000","55.9999820000000000","type:Point
coordinates:37.216765,55.999982","{type=Point, coordinates=[37.216765, 55.999982]}"
17458,"00510657",Чайхона,"2797901939",нет,"",кафе,Северо-Восточный административный округ,район Марьина Роща,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, улица Сущёвский Вал, дом 5, строение 20",PublicPhone:(499) 973-02-12,"10",нет,"37.5933450000000000","55.7939350000000000","type:Point
coordinates:37.593345,55.793935","{type=Point, coordinates=[37.593345, 55.793935]}"
17459,"00510714",Буханка,"2797901941",да,Буханка,кафетерий,Западный административный округ,район Ново-Переделкино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ново-Переделкино, Чоботовская улица, дом 2, корпус 1",PublicPhone:нет телефона,"8",нет,"37.3578510000000000","55.6425600000000000","type:Point
coordinates:37.357851,55.64256","{type=Point, coordinates=[37.357851, 55.64256]}"
17460,"00510738",ЧАЙХАНА ХУРМА,"2797901943",нет,"",кафе,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, улица Трофимова, дом 15",PublicPhone:нет телефона,"40",нет,"37.6728010000000000","55.7031550000000000","type:Point
coordinates:37.672801,55.703155","{type=Point, coordinates=[37.672801, 55.703155]}"
17461,"00510744",SeDelice,"2797901944",да,SeDelice,кафе,Северо-Западный административный округ,район Покровское-Стрешнево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, Волоколамское шоссе, дом 95/2",PublicPhone:(925) 561-71-44,"25",нет,"37.4010420000000000","55.8309430000000000","type:Point
coordinates:37.401042,55.830943","{type=Point, coordinates=[37.401042, 55.830943]}"
17462,"00510750",Сушишоп Пиццашоп,"2797901945",нет,"",предприятие быстрого обслуживания,Юго-Восточный административный округ,район Выхино-Жулебино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Жулебинский бульвар, дом 14",PublicPhone:(499) 288-29-56,"0",нет,"37.8520510000000000","55.6973810000000000","type:Point
coordinates:37.852051,55.697381","{type=Point, coordinates=[37.852051, 55.697381]}"
17463,"00510756",One price coffee,"2797901946",да,ONE PRICE COFFEE,кафетерий,Северный административный округ,Тимирязевский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тимирязевский, Локомотивный проезд, дом 29",PublicPhone:нет телефона,"0",нет,"37.5728270000000000","55.8476490000000000","type:Point
coordinates:37.572827,55.847649","{type=Point, coordinates=[37.572827, 55.847649]}"
17464,"00212395",Столовая Гранат,"2798647209",нет,"",столовая,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, Волгоградский проспект, дом 32, корпус 8",PublicPhone:(926) 144-08-49,"30",нет,"37.6868149999999820","55.7226117477330400","type:Point
coordinates:37.686815,55.722611748","{type=Point, coordinates=[37.686815, 55.722611748]}"
17465,"00530477",Перекус,"2798647230",нет,"",закусочная,Северо-Восточный административный округ,Лосиноостровский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лосиноостровский, улица Коминтерна, дом 15",PublicPhone:нет телефона,"6",нет,"37.6901110000000000","55.8716020000000000","type:Point
coordinates:37.690111,55.871602","{type=Point, coordinates=[37.690111, 55.871602]}"
17466,"00530489",Фрукты в стекле Hulu Fruits,"2798647235",нет,"",предприятие быстрого обслуживания,Южный административный округ,район Чертаново Центральное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, Кировоградская улица, дом 13А",PublicPhone:(495) 114-44-44,"0",нет,"37.6069990000000000","55.6121460000000000","type:Point
coordinates:37.606999,55.612146","{type=Point, coordinates=[37.606999, 55.612146]}"
17467,"00530491",TomiOmi,"2798647236",нет,"",предприятие быстрого обслуживания,Южный административный округ,район Чертаново Центральное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, Кировоградская улица, дом 13А",PublicPhone:(495) 114-44-44,"0",нет,"37.6069990000000000","55.6121460000000000","type:Point
coordinates:37.606999,55.612146","{type=Point, coordinates=[37.606999, 55.612146]}"
17468,"00530496",Суши-бар Пиццерия Милана,"2798647237",нет,"",предприятие быстрого обслуживания,Южный административный округ,район Чертаново Центральное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, Кировоградская улица, дом 13А",PublicPhone:(915) 346-21-84,"0",нет,"37.6069990000000000","55.6121460000000000","type:Point
coordinates:37.606999,55.612146","{type=Point, coordinates=[37.606999, 55.612146]}"
17469,"00530499",Istanbul,"2798647239",нет,"",предприятие быстрого обслуживания,Южный административный округ,район Чертаново Центральное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, Кировоградская улица, дом 13А",PublicPhone:(903) 300-08-53,"24",нет,"37.6069990000000000","55.6121460000000000","type:Point
coordinates:37.606999,55.612146","{type=Point, coordinates=[37.606999, 55.612146]}"
17470,"00530505",Теремок,"2798647244",да,Теремок,кафе,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Большая Дмитровка, дом 23, строение 1",PublicPhone:(495) 956-27-30,"75",нет,"37.6096940000000000","55.7659540000000000","type:Point
coordinates:37.609694,55.765954","{type=Point, coordinates=[37.609694, 55.765954]}"
17471,"00530523",PIMS,"2798647247",нет,"",кафетерий,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Цветной бульвар, дом 15, строение 1",PublicPhone:(903) 130-11-01,"0",нет,"37.6201770000000000","55.7711450000000000","type:Point
coordinates:37.620177,55.771145","{type=Point, coordinates=[37.620177, 55.771145]}"
17472,"00530555",Мидиимания,"2798647249",нет,"",предприятие быстрого обслуживания,Западный административный округ,район Проспект Вернадского,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Проспект Вернадского, Ленинский проспект, дом 108, строение 1",PublicPhone:нет телефона,"0",нет,"37.5124960000000000","55.6696560000000000","type:Point
coordinates:37.512496,55.669656","{type=Point, coordinates=[37.512496, 55.669656]}"
17473,"00530559",ambi.rest семейный ресторан,"2798647253",нет,"",ресторан,Южный административный округ,район Чертаново Центральное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, Кировоградская улица, дом 13А",PublicPhone:(495) 121-23-24,"50",нет,"37.6070590000000000","55.6121540000000000","type:Point
coordinates:37.607059,55.612154","{type=Point, coordinates=[37.607059, 55.612154]}"
