id,Code,Name,global_id,Is net object,Operating company,Object type,Area,District,Address,Public phone,Seats amount,Presence of privileges,Longitude in WGS-84,Latitude in WGS-84,Geodata,Centroid
15845,494288,Кафе 24 часа 63-65 пв,2757224027,нет,,кафе,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, владение 112А, строение 2",PublicPhone:нет телефона,15,нет,37.74099668123587,55.65056637355232,"type:Point
coordinates:37.740996681,55.650566374","{type=Point, coordinates=[37.740996681, 55.650566374]}"
15846,494300,Кафе Мир,2757224034,нет,,кафе,Северный административный округ,Войковский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, Ленинградское шоссе, дом 8, строение 2",PublicPhone:нет телефона,0,нет,37.501124,55.816885,"type:Point
coordinates:37.501124,55.816885","{type=Point, coordinates=[37.501124, 55.816885]}"
15848,494324,Мультикультура,2757224040,нет,,ресторан,Центральный административный округ,район Хамовники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Пречистенка, дом 24/1",PublicPhone:нет телефона,36,нет,37.593666591855566,55.74175917140057,"type:Point
coordinates:37.593666592,55.741759171","{type=Point, coordinates=[37.593666592, 55.741759171]}"
15849,494335,CAFETERIA Русский АвангъАрдъ,2757224043,нет,,кафе,Центральный административный округ,Таганский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Марксистская улица, дом 34, корпус 7",PublicPhone:нет телефона,22,нет,37.66391957796672,55.73575553267875,"type:Point
coordinates:37.663919578,55.735755533","{type=Point, coordinates=[37.663919578, 55.735755533]}"
15851,494356,Корчма,2757224056,да,Корчма Тарас Бульба,кафе,Центральный административный округ,район Хамовники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Большой Лёвшинский переулок, дом 19, строение 2",PublicPhone:нет телефона,50,нет,37.586119074641815,55.74139915718322,"type:Point
coordinates:37.586119075,55.741399157","{type=Point, coordinates=[37.586119075, 55.741399157]}"
15852,494369,Кафе «Кошка»,2757224064,нет,,кафе,Южный административный округ,район Бирюлёво Восточное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, 6-я Радиальная улица, дом 7/6, корпус 3",PublicPhone:нет телефона,8,нет,37.65238325350788,55.60692787767491,"type:Point
coordinates:37.652383254,55.606927878","{type=Point, coordinates=[37.652383254, 55.606927878]}"
15853,494373,ЕТО Коворкинг Кофейня,2757224071,нет,,кафе,Центральный административный округ,Таганский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Большой Дровяной переулок, дом 18",PublicPhone:нет телефона,45,нет,37.658603104020806,55.745499610850445,"type:Point
coordinates:37.658603104,55.745499611","{type=Point, coordinates=[37.658603104, 55.745499611]}"
15854,259193,МЯТА PLATINUM,2757224074,нет,,бар,Западный административный округ,район Кунцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, Ярцевская улица, дом 34, корпус 2",PublicPhone:(961) 444-77-57,30,нет,37.419478,55.7416527532496,"type:Point
coordinates:37.419478,55.741652753","{type=Point, coordinates=[37.419478, 55.741652753]}"
15855,494376,Чайхана Самарканд,2757224079,нет,,кафе,Центральный административный округ,Таганский район,"Гжельский переулок, земельный участок 19",PublicPhone:нет телефона,30,нет,37.6801720114179,55.747791055894986,"type:Point
coordinates:37.680172011,55.747791056","{type=Point, coordinates=[37.680172011, 55.747791056]}"
15856,494378,BierЛога,2757224082,нет,,ресторан,Северо-Западный административный округ,район Северное Тушино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Тушино, Туристская улица, дом 13, корпус 2",PublicPhone:(903) 589-55-45,42,нет,37.422102083330635,55.84994176330097,"type:Point
coordinates:37.422102083,55.849941763","{type=Point, coordinates=[37.422102083, 55.849941763]}"
15857,494383,Дискурс Бар,2757224088,нет,,бар,Центральный административный округ,район Хамовники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Кропоткинский переулок, дом 8",PublicPhone:нет телефона,12,нет,37.593571855376815,55.737991882710645,"type:Point
coordinates:37.593571855,55.737991883","{type=Point, coordinates=[37.593571855, 55.737991883]}"
15858,494400,Кафе,2757224097,нет,,кафе,Западный административный округ,район Крылатское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Осенняя улица, дом 23",PublicPhone:нет телефона,9,нет,37.4040813365265,55.76676754904573,"type:Point
coordinates:37.404081337,55.766767549","{type=Point, coordinates=[37.404081337, 55.766767549]}"
15872,494513,BBQ kitchen,2757224169,нет,,кафе,Юго-Восточный административный округ,Южнопортовый район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, 7-я Кожуховская улица, дом 9",PublicPhone:(495) 138-34-65,12,нет,37.675229480882464,55.71066738784532,"type:Point
coordinates:37.675229481,55.710667388","{type=Point, coordinates=[37.675229481, 55.710667388]}"
15860,494428,OFIS,2757224116,нет,,кафе,Центральный административный округ,Пресненский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, улица Пресненский Вал, дом 7, строение 1",PublicPhone:(916) 043-36-36,30,нет,37.56355844721461,55.76751303590967,"type:Point
coordinates:37.563558447,55.767513036","{type=Point, coordinates=[37.563558447, 55.767513036]}"
15861,494431,Вкусное место,2757224119,нет,,кафе,Центральный административный округ,Басманный район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Бауманская улица, дом 50/12, строение 1",PublicPhone:нет телефона,15,нет,37.678983570130136,55.76955992190186,"type:Point
coordinates:37.67898357,55.769559922","{type=Point, coordinates=[37.67898357, 55.769559922]}"
15862,494421,Portalo con te,2757224122,нет,,кафе,Северный административный округ,Тимирязевский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тимирязевский, улица Костякова, дом 6/5",PublicPhone:(926) 475-45-28,25,нет,37.572885746028525,55.81198577273216,"type:Point
coordinates:37.572885746,55.811985773","{type=Point, coordinates=[37.572885746, 55.811985773]}"
15863,494439,Китайский самовар Ипинлао,2757224126,нет,,кафе,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Долгоруковская улица, дом 2, строение 2",PublicPhone:(914) 047-67-23,34,нет,37.605265,55.774654,"type:Point
coordinates:37.605265,55.774654","{type=Point, coordinates=[37.605265, 55.774654]}"
15864,494441,Стейк-Хаус Muu,2757224129,нет,,ресторан,Центральный административный округ,Пресненский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Мукомольный проезд, дом 2",PublicPhone:(985) 367-36-29,40,нет,37.52557611544988,55.750781217599766,"type:Point
coordinates:37.525576115,55.750781218","{type=Point, coordinates=[37.525576115, 55.750781218]}"
15865,494442,Croissant Atelier,2757224132,нет,,кафе,Центральный административный округ,Тверской район,"город Москва, Новослободская улица, дом 16, строение 2",PublicPhone:нет телефона,38,нет,37.59937566339303,55.78169524515345,"type:Point
coordinates:37.599375663,55.781695245","{type=Point, coordinates=[37.599375663, 55.781695245]}"
15866,494460,Крым,2757224147,нет,,ресторан,Центральный административный округ,Басманный район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Покровка, дом 44",PublicPhone:нет телефона,25,нет,37.65398455192791,55.76279733722856,"type:Point
coordinates:37.653984552,55.762797337","{type=Point, coordinates=[37.653984552, 55.762797337]}"
15867,494471,Мята Lounge,2757224149,да,Мята Lounge,кафе,Южный административный округ,Донской район,"город Москва, Новоданиловский проезд, дом 4",PublicPhone:нет телефона,36,нет,37.62458010788834,55.70131393576038,"type:Point
coordinates:37.624580108,55.701313936","{type=Point, coordinates=[37.624580108, 55.701313936]}"
15868,494478,BeerNBlues,2757224155,нет,,бар,Центральный административный округ,Пресненский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Мукомольный проезд, дом 2",PublicPhone:(927) 322-22-69,23,нет,37.52557611544988,55.750781217599766,"type:Point
coordinates:37.525576115,55.750781218","{type=Point, coordinates=[37.525576115, 55.750781218]}"
15869,494493,Джон Джоли,2757224157,да,Джон Джоли,ресторан,Центральный административный округ,Мещанский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Неглинная улица, дом 10",PublicPhone:нет телефона,51,нет,37.621125591305976,55.76204394470611,"type:Point
coordinates:37.621125591,55.762043945","{type=Point, coordinates=[37.621125591, 55.762043945]}"
15871,494505,Зелено,2757224162,нет,,кафе,Юго-Западный административный округ,Обручевский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Обручевский, улица Обручева, дом 3",PublicPhone:(916) 865-18-59,25,нет,37.513251,55.66126073002201,"type:Point
coordinates:37.513251,55.66126073","{type=Point, coordinates=[37.513251, 55.66126073]}"
16015,495881,Amore,2763863764,нет,,кафе,Центральный административный округ,Тверской район,"город Москва, Новослободская улица, дом 26, строение 1",PublicPhone:(925) 377-74-39,18,нет,37.5984567438306,55.783109091553975,"type:Point
coordinates:37.598456744,55.783109092","{type=Point, coordinates=[37.598456744, 55.783109092]}"
15873,494530,Мачете,2757224178,нет,,бар,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новослободская улица, дом 24А, строение 1",PublicPhone:(925) 363-60-00,44,нет,37.598735,55.783028,"type:Point
coordinates:37.598735,55.783028","{type=Point, coordinates=[37.598735, 55.783028]}"
15875,494536,Правда кофе,2757224189,нет,,кафе,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Никольская улица, дом 11-13, строение 3",PublicPhone:(925) 318-01-22,0,нет,37.621735121289625,55.7567772734001,"type:Point
coordinates:37.621735121,55.756777273","{type=Point, coordinates=[37.621735121, 55.756777273]}"
15876,494538,ХИЩNIK,2757224196,нет,,бар,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Большая Дмитровка, дом 5/6, строение 4",PublicPhone:нет телефона,60,нет,37.61640205233935,55.76051446957209,"type:Point
coordinates:37.616402052,55.76051447","{type=Point, coordinates=[37.616402052, 55.76051447]}"
15877,494544,СУНЖА,2757224204,нет,,ресторан,Центральный административный округ,район Замоскворечье,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Пятницкая улица, дом 36",PublicPhone:(977) 444-00-48,100,нет,37.6279998794437,55.73894660400163,"type:Point
coordinates:37.627999879,55.738946604","{type=Point, coordinates=[37.627999879, 55.738946604]}"
15878,494552,ФРЕСКО,2757224209,нет,,ресторан,Центральный административный округ,район Хамовники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, 1-я Фрунзенская улица, дом 8",PublicPhone:(499) 242-05-62,70,нет,37.585100457032965,55.72786631211876,"type:Point
coordinates:37.585100457,55.727866312","{type=Point, coordinates=[37.585100457, 55.727866312]}"
15879,494553,Тануки,2757224212,да,Тануки,ресторан,Северо-Западный административный округ,район Митино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Митино, Митинская улица, дом 50",PublicPhone:(903) 277-35-85,85,нет,37.35534420352728,55.851791844656965,"type:Point
coordinates:37.355344204,55.851791845","{type=Point, coordinates=[37.355344204, 55.851791845]}"
15880,494479,Дабл Би Экспресс,2757224214,да,Дабл Би,кафе,Южный административный округ,Донской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Донская улица, дом 31",PublicPhone:нет телефона,6,нет,37.605956872326814,55.719898917507194,"type:Point
coordinates:37.605956872,55.719898918","{type=Point, coordinates=[37.605956872, 55.719898918]}"
15882,494465,Буханка,2757224218,да,Буханка,кафе,Западный административный округ,район Солнцево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, улица Инженера Кнорре, дом 7, корпус 2",PublicPhone:(993) 270-18-13,15,нет,37.42852,55.637643,"type:Point
coordinates:37.42852,55.637643","{type=Point, coordinates=[37.42852, 55.637643]}"
15886,494602,Lafferia,2757224229,нет,,кафе,Центральный административный округ,Басманный район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Малая Почтовая улица, дом 8, строение 2",PublicPhone:(929) 900-43-11,10,нет,37.68680631414328,55.77149735113047,"type:Point
coordinates:37.686806314,55.771497351","{type=Point, coordinates=[37.686806314, 55.771497351]}"
15888,494609,Чайхана ЗиЛола,2757224239,нет,,кафе,Юго-Восточный административный округ,район Люблино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, Люблинская улица, дом 42Д",PublicPhone:нет телефона,40,нет,37.736407,55.685687,"type:Point
coordinates:37.736407,55.685687","{type=Point, coordinates=[37.736407, 55.685687]}"
15890,494612,Colizeum,2757224245,нет,,кафе,Южный административный округ,Даниловский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, улица Архитектора Щусева, дом 3",PublicPhone:нет телефона,60,нет,37.63398961163167,55.69749441094493,"type:Point
coordinates:37.633989612,55.697494411","{type=Point, coordinates=[37.633989612, 55.697494411]}"
15891,494616,Студия кофе Vali,2757224248,нет,,кафе,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, улица Паршина, дом 10",PublicPhone:нет телефона,0,нет,37.458481,55.79104,"type:Point
coordinates:37.458481,55.79104","{type=Point, coordinates=[37.458481, 55.79104]}"
15892,494617,Take your mood,2757224250,нет,,кафе,Центральный административный округ,Пресненский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Столярный переулок, дом 3, корпус 12",PublicPhone:(916) 915-88-80,10,нет,37.56895171949867,55.764105625184825,"type:Point
coordinates:37.568951719,55.764105625","{type=Point, coordinates=[37.568951719, 55.764105625]}"
15894,494621,Динамика кофе,2757224257,нет,,кафе,Южный административный округ,Даниловский район,"город Москва, улица Серпуховский Вал, дом 21, корпус 4",PublicPhone:(915) 111-22-58,6,нет,37.618934833653775,55.71183449964426,"type:Point
coordinates:37.618934834,55.7118345","{type=Point, coordinates=[37.618934834, 55.7118345]}"
15895,494638,Мята Platinum,2757224260,нет,,ресторан,Южный административный округ,Даниловский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, проспект Лихачёва, дом 14",PublicPhone:(905) 547-71-44,0,нет,37.655796,55.68906,"type:Point
coordinates:37.655796,55.68906","{type=Point, coordinates=[37.655796, 55.68906]}"
15898,494559,Вареничная №1,2757224276,да,Вареничная №1,кафе,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Тверская улица, дом 17",PublicPhone:(903) 147-62-21,75,нет,37.60623127183049,55.76374082994612,"type:Point
coordinates:37.606231272,55.76374083","{type=Point, coordinates=[37.606231272, 55.76374083]}"
15901,494673,Чайхана,2757224286,нет,,кафе,Северо-Восточный административный округ,район Бибирево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бибирево, Алтуфьевское шоссе, дом 86, корпус 1",PublicPhone:нет телефона,10,нет,37.58821823228267,55.897657465116254,"type:Point
coordinates:37.588218232,55.897657465","{type=Point, coordinates=[37.588218232, 55.897657465]}"
15905,494710,ПИПЛ'с кафе,2757224311,нет,,кафе,Юго-Восточный административный округ,район Марьино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, улица Верхние Поля, дом 32, корпус 1",PublicPhone:(985) 580-42-65,0,нет,37.759891,55.667182,"type:Point
coordinates:37.759891,55.667182","{type=Point, coordinates=[37.759891, 55.667182]}"
15906,494730,Ресторан «FIESTA»,2757224313,нет,,ресторан,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Скандинавский бульвар, дом 6",PublicPhone:(916) 120-81-59,7,нет,37.497132,55.565653,"type:Point
coordinates:37.497132,55.565653","{type=Point, coordinates=[37.497132, 55.565653]}"
15908,494735,Токио СITY,2757224318,нет,,ресторан,Юго-Западный административный округ,район Коньково,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коньково, улица Миклухо-Маклая, дом 36А",PublicPhone:(951) 653-72-31,105,нет,37.532909730157435,55.64011938196602,"type:Point
coordinates:37.53290973,55.640119382","{type=Point, coordinates=[37.53290973, 55.640119382]}"
15909,494740,Иль Патио Планета Суши,2757224320,да,Иль Патио,ресторан,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Селезнёвская улица, дом 30, корпус Б-В",PublicPhone:нет телефона,54,нет,37.60964,55.780654,"type:Point
coordinates:37.60964,55.780654","{type=Point, coordinates=[37.60964, 55.780654]}"
15910,494770,Чебуречная история,2757224325,нет,,кафе,Северо-Восточный административный округ,район Марфино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марфино, улица Кашёнкин Луг, дом 10",PublicPhone:(926) 055-11-22,20,нет,37.593594533918456,55.825685345361705,"type:Point
coordinates:37.593594534,55.825685345","{type=Point, coordinates=[37.593594534, 55.825685345]}"
15915,304587,Beer Живик,2763379571,нет,,ресторан,Северный административный округ,Хорошёвский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 2",PublicPhone:(985) 223-51-17,28,нет,37.537814999999995,55.78934376710757,"type:Point
coordinates:37.537815,55.789343767","{type=Point, coordinates=[37.537815, 55.789343767]}"
15916,142199,Пиццерия Лагатта,2763379606,нет,,кафе,Северо-Западный административный округ,район Северное Тушино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Тушино, Туристская улица, дом 15",PublicPhone:(925) 707-72-88,30,нет,37.421897000000016,55.85052078497001,"type:Point
coordinates:37.421897,55.850520785","{type=Point, coordinates=[37.421897, 55.850520785]}"
15918,494854,Кафе,2763380589,нет,,кафе,Северо-Западный административный округ,район Хорошёво-Мнёвники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, улица Нижние Мнёвники, земельный участок 10А",PublicPhone:нет телефона,4,нет,37.453333,55.74371,"type:Point
coordinates:37.453333,55.74371","{type=Point, coordinates=[37.453333, 55.74371]}"
15919,494855,За обе щеки,2763380593,нет,,кафе,Южный административный округ,Нагорный район,"Варшавское шоссе, дом 26, строение 7",PublicPhone:(499) 450-38-53,6,нет,37.62134,55.684321736667975,"type:Point
coordinates:37.62134,55.684321737","{type=Point, coordinates=[37.62134, 55.684321737]}"
15921,494873,Буханка,2763380600,да,Буханка,кафе,Западный административный округ,район Фили-Давыдково,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, улица Герасима Курина, дом 20",PublicPhone:(995) 406-44-36,4,нет,37.468007790453015,55.73078562260213,"type:Point
coordinates:37.46800779,55.730785623","{type=Point, coordinates=[37.46800779, 55.730785623]}"
15924,494885,ВкусВилл кафе,2763380615,да,ВкусВилл,кафе,Юго-Восточный административный округ,район Люблино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, Совхозная улица, дом 41",PublicPhone:(495) 663-86-02,15,нет,37.76028996633424,55.67440844470761,"type:Point
coordinates:37.760289966,55.674408445","{type=Point, coordinates=[37.760289966, 55.674408445]}"
15925,494903,Кафе,2763380622,нет,,кафе,Юго-Восточный административный округ,район Печатники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Печатники, Волгоградский проспект, дом 40",PublicPhone:нет телефона,8,нет,37.710764,55.71556,"type:Point
coordinates:37.710764,55.71556","{type=Point, coordinates=[37.710764, 55.71556]}"
15926,494928,Ресторан Кристалл,2763380633,нет,,ресторан,Юго-Восточный административный округ,район Лефортово,"город Москва, Самокатная улица, дом 4, строение 11",PublicPhone:нет телефона,0,нет,37.67578,55.757148,"type:Point
coordinates:37.67578,55.757148","{type=Point, coordinates=[37.67578, 55.757148]}"
15929,495043,Ресторан Гудаури,2763380669,нет,,ресторан,Западный административный округ,район Солнцево,"город Москва, Боровское шоссе, дом 6Б",PublicPhone:(929) 607-03-33,150,нет,37.40351203622004,55.659122906464894,"type:Point
coordinates:37.403512036,55.659122906","{type=Point, coordinates=[37.403512036, 55.659122906]}"
15930,495085,BUBA SUSHI,2763380673,нет,,кафе,Центральный административный округ,Красносельский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, 3-й Красносельский переулок, дом 19, строение 4",PublicPhone:(963) 712-25-29,10,нет,37.65553155841149,55.78503905445488,"type:Point
coordinates:37.655531558,55.785039054","{type=Point, coordinates=[37.655531558, 55.785039054]}"
15932,495109,Ведическое кафе Ганга,2763380679,нет,,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Новосущёвская улица, дом 26А",PublicPhone:(916) 115-22-54,30,нет,37.60479895868335,55.79165652801022,"type:Point
coordinates:37.604798959,55.791656528","{type=Point, coordinates=[37.604798959, 55.791656528]}"
15933,495121,Литл Сизарс Пицца,2763380687,нет,,кафе,Юго-Восточный административный округ,район Выхино-Жулебино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Ферганская улица, дом 14/13",PublicPhone:(993) 787-15-21,8,нет,37.809965,55.707284,"type:Point
coordinates:37.809965,55.707284","{type=Point, coordinates=[37.809965, 55.707284]}"
15934,495125,Чайхана Долина,2763380691,нет,,кафе,Северо-Восточный административный округ,Останкинский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, проспект Мира, дом 119, строение 60",PublicPhone:нет телефона,80,нет,37.627961,55.833937,"type:Point
coordinates:37.627961,55.833937","{type=Point, coordinates=[37.627961, 55.833937]}"
15935,495135,Osteria Osso,2763380695,нет,,ресторан,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Большая Грузинская улица, дом 69",PublicPhone:(495) 189-88-69,44,нет,37.586155259531374,55.774276784279685,"type:Point
coordinates:37.58615526,55.774276784","{type=Point, coordinates=[37.58615526, 55.774276784]}"
15936,495139,Блэк Милк,2763380699,нет,,кафе,Центральный административный округ,Басманный район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Чистопрудный бульвар, дом 12, корпус 4",PublicPhone:нет телефона,15,нет,37.64262349119922,55.76189423447119,"type:Point
coordinates:37.642623491,55.761894234","{type=Point, coordinates=[37.642623491, 55.761894234]}"
15938,495047,Перекресток,2763380717,да,Перекресток,кафе,Западный административный округ,район Ново-Переделкино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ново-Переделкино, Боровское шоссе, дом 35",PublicPhone:нет телефона,16,нет,37.35972600116608,55.64121108850983,"type:Point
coordinates:37.359726001,55.641211089","{type=Point, coordinates=[37.359726001, 55.641211089]}"
15940,495186,Даблби,2763380721,нет,,кафе,Северный административный округ,район Беговой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, 1-я улица Ямского Поля, дом 1, корпус 1",PublicPhone:(880) 035-02-46,8,нет,37.580988,55.779296,"type:Point
coordinates:37.580988,55.779296","{type=Point, coordinates=[37.580988, 55.779296]}"
15943,495218,TAKE YOUR MOOD,2763380731,нет,,кафе,Южный административный округ,Донской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Варшавское шоссе, дом 9, строение 1Б",PublicPhone:(916) 915-88-80,10,нет,37.621687209828366,55.70047505946727,"type:Point
coordinates:37.62168721,55.700475059","{type=Point, coordinates=[37.62168721, 55.700475059]}"
15944,495220,Оригинал,2763380733,нет,,ресторан,Центральный административный округ,Басманный район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Земляной Вал, дом 9А",PublicPhone:нет телефона,45,нет,37.65859393817554,55.76157414027557,"type:Point
coordinates:37.658593938,55.76157414","{type=Point, coordinates=[37.658593938, 55.76157414]}"
15945,495229,Глав Донер,2763380737,нет,,кафе,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 41Г",PublicPhone:(934) 000-10-11,10,нет,37.73217339607032,55.78297610589649,"type:Point
coordinates:37.732173396,55.782976106","{type=Point, coordinates=[37.732173396, 55.782976106]}"
15946,495232,Кафе YELLOWFIN,2763380742,нет,,кафе,Южный административный округ,Даниловский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, бульвар Братьев Весниных, дом 1",PublicPhone:(910) 415-11-22,48,нет,37.63784297278131,55.696661531529394,"type:Point
coordinates:37.637842973,55.696661532","{type=Point, coordinates=[37.637842973, 55.696661532]}"
15948,495260,Кофейная среда,2763380749,нет,,кафе,Юго-Восточный административный округ,Нижегородский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нижегородский, Рязанский проспект, дом 2/1, корпус 2",PublicPhone:(926) 230-22-88,0,нет,37.737465,55.728785,"type:Point
coordinates:37.737465,55.728785","{type=Point, coordinates=[37.737465, 55.728785]}"
15949,495265,Джон Джоли,2763380751,да,Джон Джоли,ресторан,Северо-Западный административный округ,район Южное Тушино,"город Москва, Сходненская улица, дом 56",PublicPhone:(495) 604-16-45,92,нет,37.44426666261196,55.85042767081704,"type:Point
coordinates:37.444266663,55.850427671","{type=Point, coordinates=[37.444266663, 55.850427671]}"
15950,495293,Друзья Халяль,2763380758,нет,,кафе,Южный административный округ,Даниловский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Дербеневская набережная, дом 7, строение 21",PublicPhone:нет телефона,65,нет,37.65538420289256,55.72423249066357,"type:Point
coordinates:37.655384203,55.724232491","{type=Point, coordinates=[37.655384203, 55.724232491]}"
15951,495308,Jnkl,2763380765,нет,,ресторан,Центральный административный округ,район Хамовники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Усачёва улица, дом 15А",PublicPhone:нет телефона,30,нет,37.57106213122392,55.72799552322101,"type:Point
coordinates:37.571062131,55.727995523","{type=Point, coordinates=[37.571062131, 55.727995523]}"
15953,495331,Пицца Heart,2763380775,нет,,ресторан,Северный административный округ,Хорошёвский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 20А",PublicPhone:(985) 965-73-29,12,нет,37.52257851398453,55.79008452839881,"type:Point
coordinates:37.522578514,55.790084528","{type=Point, coordinates=[37.522578514, 55.790084528]}"
15957,495362,Теремок,2763380783,да,Теремок,кафе,Южный административный округ,Донской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, улица Шаболовка, дом 56",PublicPhone:(495) 956-27-30,47,нет,37.60584596928196,55.712189323401375,"type:Point
coordinates:37.605845969,55.712189323","{type=Point, coordinates=[37.605845969, 55.712189323]}"
15960,495376,Пряная вишня- Frible,2763380789,нет,,бар,Центральный административный округ,Тверской район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новослободская улица, дом 34/2",PublicPhone:(903) 155-41-01,34,нет,37.59745350837852,55.78391411670499,"type:Point
coordinates:37.597453508,55.783914117","{type=Point, coordinates=[37.597453508, 55.783914117]}"
15963,495422,Ресторан «ОриДа»,2763380792,нет,,ресторан,Новомосковский административный округ,район Коммунарка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коммунарка, Скандинавский бульвар, дом 17",PublicPhone:(925) 034-02-24,38,нет,37.509251,55.557134,"type:Point
coordinates:37.509251,55.557134","{type=Point, coordinates=[37.509251, 55.557134]}"
15964,495426,BURGER 515,2763380793,нет,,кафе,Южный административный округ,район Чертаново Южное,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Южное, Варшавское шоссе, дом 170Е, корпус 3",PublicPhone:(926) 866-13-00,22,нет,37.57963587727462,55.582911744260485,"type:Point
coordinates:37.579635877,55.582911744","{type=Point, coordinates=[37.579635877, 55.582911744]}"
15965,495477,ВОК,2763380794,нет,,кафе,Центральный административный округ,Пресненский район,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Баррикадная улица, дом 12/2, строение 3",PublicPhone:нет телефона,4,нет,37.57967706562568,55.76109204125381,"type:Point
coordinates:37.579677066,55.761092041","{type=Point, coordinates=[37.579677066, 55.761092041]}"
